"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-17","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",23,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-18","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",22,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-19","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",26,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-20","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",25,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-21","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",9,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-22","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",16,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-23","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",10,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-24","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",8,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-25","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",15,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-26","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",8,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-27","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",12,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-28","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",18,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-29","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",23,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-30","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",21,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-07-31","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",21,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-01","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",7,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-02","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-03","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",3,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-04","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",4,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-05","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",5,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-07","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",9,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-08","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",16,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-09","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",12,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-10","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",7,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-12","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",11,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-13","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",4,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-14","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",19,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-15","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",13,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-16","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",3,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-17","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",5,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-18","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",8,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-08-30","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",15,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-05","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",34,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-10","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",15,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-11","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",19,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-12","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",31,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-13","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",27,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-15","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",27,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-16","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",37,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-17","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",40,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-18","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",35,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-19","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",26,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-20","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",24,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-23","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",14,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-24","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",10,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-25","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",22,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-27","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",46,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-28","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",23,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-09-29","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",22,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-02","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",3,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-03","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",5,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-04","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-05","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",41,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-06","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-07","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",14,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-08","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-09","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",10,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-10","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",19,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-11","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",14,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-12","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",4,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-13","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-14","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",9,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-15","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-16","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",12,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-17","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",13,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-18","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",9,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-19","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",7,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-20","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",18,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-21","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",15,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-22","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",6,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-23","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",13,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-24","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",16,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-25","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",33,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-26","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",44,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-27","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",42,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-28","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",23,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-29","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",48,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-30","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",63,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-10-31","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",76,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-01","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",45,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-02","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",18,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-03","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",7,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-04","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",22,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-05","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",14,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-06","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",20,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-07","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",56,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-08","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",72,"Air Quality Index"
"geoId/02110","","Juneau City and Borough","AirQualityIndex_AirPollutant","1986-11-09","EPAAirQualityIndex","https://aqs.epa.gov/aqsweb/airdata/download_files.html","","","",44,"Air Quality Index"
