ship_name,slice_time,lon,lat,hdg,sog,cog,draught,status
13,2024/08/04 20:00,23.533958,70.643162,155,0,235.9,9.5,1
13,2024/08/04 23:00,23.5427,70.642127,241,0.1,148.5,9.5,1
13,2024/08/05 02:00,23.533068,70.63993,48,0,294,9.5,1
13,2024/08/05 05:00,23.537642,70.643627,188,0,41.2,9.5,1
14,2024/02/24 05:00,91.675,21.071667,230,17,230,11.7,0
14,2024/02/24 08:00,91.016667,20.395,221,18,221,11.7,0
14,2024/02/24 11:00,90.286667,19.538333,218,18,218,11.7,0
14,2024/02/24 14:00,89.78,18.946667,219,17,219,11.7,0
14,2024/02/24 17:00,89.203333,18.265,217,16,217,11.7,0
14,2024/02/24 20:00,88.486667,17.41,217,18,217,11.7,0
14,2024/02/24 23:00,88.013333,16.845,218,18,218,11.7,0
14,2024/02/25 02:00,87.371667,16.083333,218,18,218,11.7,0
14,2024/02/25 05:00,86.776667,15.375,211,18,211,11.7,0
14,2024/02/25 08:00,86.363333,14.583333,207,18,207,11.7,0
14,2024/02/25 11:00,86.11452357,14.10428543,207,18,207,11.7,0
14,2024/02/25 11:00,85.86571414,13.62523786,207,18,207,11.7,0
14,2024/02/25 14:00,85.36809529,12.66714271,207,18,207,11.7,0
14,2024/02/25 14:00,85.61690471,13.14619029,207,18,207,11.7,0
14,2024/02/25 17:00,84.87047643,11.70904757,207,18,207,11.7,0
14,2024/02/25 17:00,85.11928586,12.18809514,207,18,207,11.7,0
14,2024/02/25 20:00,84.621667,11.23,208,18,208,11.7,0
14,2024/02/25 23:00,84.201667,10.381667,206,19,206,11.7,0
14,2024/02/26 02:00,83.753333,9.513333,207,19,207,11.7,0
14,2024/02/26 05:00,83.308333,8.651667,209,19,209,11.7,0
14,2024/02/26 08:00,82.881667,7.8,207,18,207,11.7,0
14,2024/02/26 11:00,82.44,6.918333,206,19,206,11.7,0
14,2024/02/26 14:00,81.99,6.038333,236,19,236,11.7,0
14,2024/03/13 14:00,52.229823,26.101962,72,16.6,72.6,11.5,0
14,2024/03/13 17:00,53.126327,26.15558,91,16.7,88.8,11.5,0
14,2024/03/13 20:00,54.032612,26.182593,86,16,84.5,11.5,0
14,2024/03/13 23:00,54.908512,26.149727,97,17.9,95.3,11.5,0
14,2024/03/14 02:00,55.875537,26.30114,70,17,68.2,11.5,0
14,2024/03/14 05:00,56.648333,26.433333,161,15,161,11.5,0
14,2024/03/14 08:00,56.852677,25.610242,153,17,153.7,11.5,0
14,2024/03/14 11:00,57.636667,25.02,124,17,124,11.5,0
14,2024/03/14 14:00,58.438008,24.52456,131,17.8,131,11.5,0
14,2024/03/14 17:00,59.210122,24.036643,119,17.9,124.2,11.5,0
14,2024/03/14 20:00,60.008333,23.533333,127,17,127,11.5,0
14,2024/03/14 23:00,60.782908,23.01639,139,16.6,141.5,11.5,0
14,2024/03/15 02:00,61.38,22.38,132,17,132,11.5,0
14,2024/03/15 05:00,62.075,21.805,134,17,134,11.5,0
14,2024/03/15 08:00,62.737205,21.219235,134,17.4,134.9,11.5,0
14,2024/03/15 11:00,63.415,20.608333,135,17,135,11.5,0
14,2024/03/15 14:00,64.115,19.978332,133,17,133,11.5,0
14,2024/03/15 17:00,64.753333,19.38,131,17,131,11.5,0
14,2024/03/15 20:00,65.433333,18.795,132,17,132,11.5,0
14,2024/03/15 23:00,66.118077,18.172573,127,17.3,127.5,11.5,0
14,2024/03/16 02:00,66.761192,17.594033,134,17.7,133.8,11.5,0
14,2024/03/16 05:00,67.471667,16.946667,132,17,132,11.5,0
14,2024/03/16 08:00,68.148333,16.328333,134,17,134,11.5,0
14,2024/03/16 11:00,68.811667,15.723333,134,17,134,11.5,0
14,2024/03/16 14:00,69.458333,15.12,132,17,132,11.5,0
14,2024/03/16 17:00,70.13336,14.502038,133,17.9,133.2,11.5,0
14,2024/03/16 20:00,70.801667,13.883333,132,18,132,11.5,0
14,2024/03/16 23:00,71.45,13.266667,135,17,135,11.5,0
14,2024/03/17 02:00,72.118998,12.655322,131,17.6,131.6,11.5,0
14,2024/03/17 05:00,72.76,12.056667,133,17,133,11.5,0
14,2024/03/17 08:00,73.431667,11.433333,132,18,132,11.5,0
14,2024/03/17 11:00,74.098333,10.743333,145,18,145,11.5,0
14,2024/03/17 14:00,74.588333,10.035,145,17,145,11.5,0
14,2024/03/17 17:00,75.078333,9.315,146,17,146,11.5,0
14,2024/03/17 20:00,75.54,8.618333,143,16,143,11.5,0
14,2024/03/17 23:00,76.023333,7.908333,147,17,147,11.5,0
14,2024/03/18 02:00,76.515,7.19,139,16,139,11.5,0
14,2024/03/18 05:00,77.216667,6.715,117,16,117,11.5,0
14,2024/03/18 08:00,77.885,6.416667,118,16,118,11.5,0
14,2024/03/18 11:00,79.08640333,5.843527,118,16,118,11.5,0
14,2024/03/18 11:00,78.48570167,6.130097,118,16,118,11.5,0
14,2024/03/18 14:00,79.687105,5.556957,114,15.9,115.2,11.5,0
14,2024/03/18 17:00,80.09358027,5.543900273,114,15.9,115.2,11.5,0
14,2024/03/18 17:00,80.50005555,5.530843545,114,15.9,115.2,11.5,0
14,2024/03/18 20:00,80.90653082,5.517786818,114,15.9,115.2,11.5,0
14,2024/03/18 20:00,81.31300609,5.504730091,114,15.9,115.2,11.5,0
14,2024/03/18 23:00,82.12595664,5.478616636,114,15.9,115.2,11.5,0
14,2024/03/18 23:00,81.71948136,5.491673364,114,15.9,115.2,11.5,0
14,2024/03/19 02:00,82.93890718,5.452503182,114,15.9,115.2,11.5,0
14,2024/03/19 02:00,82.53243191,5.465559909,114,15.9,115.2,11.5,0
14,2024/03/19 05:00,83.75185773,5.426389727,114,15.9,115.2,11.5,0
14,2024/03/19 05:00,83.34538245,5.439446455,114,15.9,115.2,11.5,0
14,2024/03/19 08:00,84.158333,5.413333,96,16,96,11.5,0
14,2024/03/19 11:00,84.985,5.41,86,16,86,11.5,0
14,2024/03/19 14:00,85.833333,5.411667,90,16,90,11.5,0
14,2024/03/19 17:00,86.705,5.416667,91,17,91,11.5,0
14,2024/03/19 20:00,87.503333,5.413333,89,16,89,11.5,0
14,2024/03/19 23:00,88.56,5.415,89,16,89,11.5,0
14,2024/03/20 02:00,89.208333,5.413333,91,16,91,11.5,0
14,2024/03/20 05:00,90.088333,5.421667,84,17,84,11.5,0
14,2024/03/20 08:00,90.94,5.415,89,16,89,11.5,0
14,2024/03/20 11:00,91.819998,5.416667,89,17,89,11.5,0
14,2024/03/20 14:00,92.691667,5.626667,72,17,72,11.5,0
14,2024/03/20 17:00,93.531667,5.881667,74,17,74,11.5,0
14,2024/03/20 20:00,94.376667,6.113333,75,17,75,11.5,0
14,2024/03/20 23:00,95.235,6.35,89,17,89,11.5,0
14,2024/03/21 02:00,95.991665,6.051667,115,16,115,11.5,0
14,2024/03/21 05:00,96.81,5.785,106,17,106,11.5,0
14,2024/03/21 08:00,97.629387,5.51197,108,18.1,108.2,11.5,0
14,2024/03/31 08:00,139.819472,35.343897,194,2.2,237.6,9.5,0
14,2024/03/31 11:00,139.715803,35.080653,214,13,207.2,9.4,0
14,2024/03/31 14:00,139.448578,34.40774,203,15.9,201.6,9.4,0
14,2024/03/31 17:00,139.020468,33.759453,229,15.5,229.3,9.4,0
14,2024/03/31 20:00,138.343742,33.209167,225,15.1,224.5,9.4,0
14,2024/03/31 23:00,137.673485,32.670848,224,15.2,224.6,9.4,0
14,2024/04/01 02:00,137.029862,32.135402,225,15.3,225.6,9.4,0
14,2024/04/01 05:00,136.37,31.551667,218,16,218,9.4,0
14,2024/04/01 08:00,135.621667,30.97,226,17,226,9.4,0
14,2024/04/01 11:00,135.05,30.528333,229,12,229,9.4,0
14,2024/04/01 14:00,134.535922,30.157425,232,11.5,229,9.4,0
14,2024/04/01 17:00,134.018005,29.765555,235,10.9,229.1,9.4,0
14,2024/04/01 20:00,133.491667,29.391667,228,14,228,9.4,0
14,2024/04/01 23:00,132.851983,28.899092,226,15.5,230.3,9.4,0
14,2024/04/02 02:00,132.163907,28.378002,230,16.1,228.7,9.4,0
14,2024/04/02 05:00,131.470077,27.86138,236,15.9,234.2,9.4,0
14,2024/04/02 08:00,130.758333,27.396667,235,15,235,9.4,0
14,2024/04/02 11:00,130.091667,26.935,229,15,229,9.4,0
14,2024/04/02 14:00,129.316667,26.445,234,16,234,9.4,0
14,2024/04/02 17:00,128.640322,25.995177,232,16,233.1,9.4,0
14,2024/04/02 20:00,127.891667,25.508333,238,16,238,9.4,0
14,2024/04/02 23:00,127.196772,25.015112,238,15.3,234.9,9.4,0
14,2024/04/03 02:00,126.481667,24.563333,235,16,235,9.4,0
14,2024/04/03 05:00,125.775737,24.072162,230,16.4,232.6,9.4,0
14,2024/04/03 08:00,125.11,23.601667,234,13,234,9.4,0
14,2024/04/03 11:00,124.438333,23.168333,232,16,232,9.4,0
14,2024/04/03 14:00,123.801667,22.736667,235,15,235,9.4,0
14,2024/04/03 17:00,123.128333,22.301667,245,15,245,9.4,0
14,2024/04/03 20:00,122.501805,21.872243,230,14.3,231.4,9.4,0
14,2024/04/03 23:00,121.888622,21.416645,234,16,231.3,9.4,0
14,2024/04/04 02:00,121.208648,20.896595,233,16.2,233.8,9.4,0
14,2024/04/04 05:00,120.475505,20.44348,232,17.3,233.4,9.4,0
14,2024/04/04 08:00,119.77,19.94,223,17,223,9.4,0
14,2024/04/04 11:00,119.147092,19.321512,224,16.6,224.9,9.4,0
14,2024/04/04 14:00,118.536667,18.775,231,16,231,9.4,0
14,2024/04/04 17:00,118.016667,18.153333,217,15,217,9.4,0
14,2024/04/04 20:00,117.421667,17.493333,215,16,215,9.4,0
14,2024/04/04 23:00,116.846667,16.971667,201,16,201,9.4,0
14,2024/04/05 02:00,116.404867,16.303093,234,16.9,233.8,9.4,0
14,2024/04/05 05:00,115.721667,15.758333,227,16,227,9.4,0
14,2024/04/05 08:00,115.165757,15.168132,221,16.4,223.6,9.4,0
14,2024/04/05 11:00,114.56,14.566667,213,16,213,9.4,0
14,2024/04/05 14:00,114.071667,13.888333,210,16,210,9.4,0
14,2024/04/05 17:00,113.559875,13.260812,226,16.4,227.2,9.4,0
14,2024/04/05 20:00,113.058333,12.596667,217,16,217,9.4,0
14,2024/04/05 23:00,112.540342,11.940287,223,16.3,224,9.4,0
14,2024/04/06 02:00,112.01,11.293333,224,16,224,9.4,0
14,2024/04/06 05:00,111.541667,10.643333,217,16,217,9.4,0
14,2024/04/06 08:00,111.023187,9.96661,216,17,216.1,9.4,0
14,2024/04/06 11:00,110.480952,9.30874,215,16.6,216.6,9.4,0
14,2024/04/06 14:00,109.985,8.663333,213,12,213,9.4,0
14,2024/04/06 17:00,109.62662,8.164788,218,13.2,219.5,9.4,0
14,2024/04/06 20:00,109.284233,7.604713,188,12.9,189.7,9.4,0
14,2024/04/06 23:00,108.95775,7.047228,223,13.1,223.5,9.4,0
14,2024/04/07 02:00,108.405,6.683333,240,12,240,9.4,0
14,2024/04/07 05:00,107.938333,6.248333,227,12,227,9.4,0
14,2024/04/07 08:00,107.43,5.843333,226,13,226,9.4,0
14,2024/04/07 11:00,106.7785192,5.1558758,226,13,226,9.4,0
14,2024/04/07 11:00,107.1042596,5.4996044,226,13,226,9.4,0
14,2024/04/07 14:00,106.1270384,4.4684186,226,13,226,9.4,0
14,2024/04/07 14:00,106.4527788,4.8121472,226,13,226,9.4,0
14,2024/04/07 17:00,105.801298,4.12469,220,14.2,219.6,9.3,0
14,2024/04/07 20:00,105.54,3.828333,219,14,219,9.3,0
14,2024/04/07 23:00,105.145,3.353333,168,11,168,9.3,0
14,2024/04/08 02:00,105.012827,2.777493,197,12.1,194.7,9.3,0
14,2024/04/08 05:00,104.828333,2.188333,196,11,196,9.3,0
14,2024/04/08 08:00,104.587372,1.662138,198,10.5,196.3,9.3,0
14,2024/04/08 11:00,104.295997,1.312422,260,8.4,256.3,9.3,0
14,2024/04/08 14:00,103.844467,1.198235,252,9.1,250.7,9.3,0
14,2024/04/08 17:00,103.687105,1.18688,270,0,251.9,9.3,1
14,2024/04/08 20:00,103.683333,1.186667,91,0,91,9.3,1
14,2024/04/08 23:00,103.68631,1.18471,336,0.1,95.1,9.3,1
14,2024/04/09 02:00,103.687207,1.185692,302,0,302.7,9.3,1
14,2024/04/09 05:00,103.686667,1.185,76,0,76,9.3,1
14,2024/04/09 08:00,103.683223,1.18614,80,0,336.4,9.3,1
14,2024/04/09 11:00,103.683333,1.183333,84,0,84,9.3,1
14,2024/04/09 14:00,103.683333,1.186667,260,0,260,9.3,1
14,2024/04/09 17:00,103.685553,1.188635,187,0,136.5,9.4,1
14,2024/04/09 20:00,103.372072,1.262218,309,15.9,307.5,9.4,0
14,2024/04/09 23:00,102.809928,1.66722,297,13.2,295.2,9.4,0
14,2024/04/10 02:00,102.153155,2.041285,312,17.5,309.5,9.4,0
14,2024/04/10 05:00,101.462552,2.580527,306,16.3,305.6,9.4,0
14,2024/04/25 14:00,51.669668,25.920937,93,11.1,99.3,11.8,0
14,2024/04/25 17:00,52.409652,26.15142,64,13.3,65.3,11.8,0
14,2024/04/25 20:00,53.137107,26.157995,92,13,91.2,11.8,0
14,2024/04/25 23:00,53.85755,26.172592,86,13.1,85.3,11.8,0
14,2024/04/26 02:00,54.59803,26.175507,100,13.6,100.8,11.8,0
14,2024/04/26 05:00,55.328247,26.104963,69,12.4,69,11.8,0
14,2024/04/26 08:00,56.021778,26.335623,57,13.8,59.6,11.8,0
14,2024/04/26 11:00,56.620522,26.433023,162,13.8,162.2,11.8,0
14,2024/04/26 14:00,56.786543,25.774272,169,13,169.8,11.8,0
14,2024/04/26 17:00,57.243152,25.283047,119,13.5,121.7,11.8,0
14,2024/04/26 20:00,57.846225,24.904048,126,13,125.6,11.8,0
14,2024/04/26 23:00,58.40941,24.51102,119,12.6,117.6,11.8,0
14,2024/04/27 02:00,58.999573,24.18141,122,12.3,123.7,11.8,0
14,2024/04/27 05:00,59.565017,23.832975,129,13.2,126.5,11.8,0
14,2024/04/27 08:00,60.150878,23.44962,130,12.7,126.3,11.8,0
14,2024/04/27 11:00,60.661852,23.020652,140,13,142,11.8,0
14,2024/04/27 14:00,61.178582,22.598638,131,13,135.1,11.8,0
14,2024/04/27 17:00,61.727665,22.10522,136,14.8,131.6,11.8,0
14,2024/04/27 20:00,62.309665,21.646465,139,14.3,138.6,11.8,0
14,2024/04/27 23:00,62.83421,21.125162,132,14.3,133.3,11.8,0
14,2024/04/28 02:00,63.255,20.528333,132,13,128,11.8,0
14,2024/04/28 05:00,63.886042,20.188908,129,14.2,132.9,11.8,0
14,2024/04/28 08:00,64.434353,19.695178,132,14,133.7,11.8,0
14,2024/04/28 11:00,64.985687,19.203647,133,14.4,133.9,11.8,0
14,2024/04/28 14:00,65.533442,18.698342,134,14.4,135.3,11.8,0
14,2024/04/28 17:00,66.079825,18.209685,129,14.6,132.4,11.8,0
14,2024/04/28 20:00,66.641652,17.709227,136,14.3,136.8,11.8,0
14,2024/04/28 23:00,67.17168,17.217485,130,14,132.4,11.8,0
14,2024/04/29 02:00,67.698435,16.73243,131,14.3,134.2,11.8,0
14,2024/04/29 05:00,68.237448,16.246438,140,14.3,142.9,11.8,0
14,2024/04/29 08:00,68.764213,15.753288,129,14.5,130.4,11.8,0
14,2024/04/29 11:00,69.329517,15.244988,132,14.3,132.8,11.8,0
14,2024/04/29 14:00,69.864688,14.75669,131,13.9,129.5,11.8,0
14,2024/04/29 17:00,70.374088,14.275425,134,13.3,134.3,11.8,0
14,2024/04/29 20:00,70.879387,13.811023,129,13.7,132.6,11.8,0
14,2024/04/29 23:00,71.393092,13.341118,135,14.1,133.7,11.8,0
14,2024/04/30 02:00,71.871667,12.835,135,13,138,11.8,0
14,2024/04/30 05:00,72.408333,12.346667,135,14,129,11.8,0
14,2024/04/30 08:00,72.95,11.9,135,14,141,11.8,0
14,2024/04/30 11:00,73.456667,11.406667,135,13,134,11.8,0
14,2024/04/30 14:00,73.901197,10.96015,135,13,136.3,11.8,0
14,2024/04/30 17:00,74.31,10.441667,135,13,146,11.8,0
14,2024/04/30 20:00,74.71,9.851667,135,14,144,11.8,0
14,2024/04/30 23:00,75.112307,9.245767,147,14.4,146.6,11.8,0
14,2024/05/01 02:00,75.509905,8.645395,146,14,148.3,11.8,0
14,2024/05/01 05:00,75.9142,8.076157,146,13.5,143.5,11.8,0
14,2024/05/01 08:00,76.298333,7.515,146,13,146,11.8,0
14,2024/05/01 11:00,76.680553,6.99666,129,13.6,126.5,11.8,0
14,2024/05/01 14:00,77.289203,6.661223,118,14.2,116.3,11.8,0
14,2024/05/01 17:00,77.94,6.321667,118,13,105,11.8,0
14,2024/05/01 20:00,78.56078,6.090283,115,13.7,116.1,11.8,0
14,2024/05/01 23:00,79.205,5.786667,115,13,114,11.8,0
14,2024/05/02 02:00,79.812422,5.512507,114,13.3,116.4,11.8,0
14,2024/05/02 05:00,80.420532,5.363643,89,13,90.7,11.8,0
14,2024/05/02 08:00,81.083333,5.358333,89,12,74,11.8,0
14,2024/05/02 11:00,81.702055,5.471742,29,13.1,26.7,11.8,0
14,2024/05/02 14:00,81.991667,6.068333,29,13,28,11.8,0
14,2024/05/02 17:00,82.32,6.665,29,14,26,11.8,0
14,2024/05/02 20:00,82.633333,7.293333,29,14,26,11.8,0
14,2024/05/02 23:00,83.016667,7.918333,29,14,22,11.8,0
14,2024/05/03 02:00,83.291667,8.598333,29,14,24,11.8,0
14,2024/05/03 05:00,83.605,9.22,29,14,26,11.8,0
14,2024/05/03 08:00,83.941667,9.87,29,14,27,11.8,0
14,2024/05/03 11:00,84.288333,10.566667,29,14,21,11.8,0
14,2024/05/03 14:00,84.591248,11.150505,26,14,27.4,11.8,0
14,2024/05/03 17:00,84.926667,11.795,26,13,26,11.8,0
14,2024/05/03 20:00,85.225,12.373333,26,13,27,11.8,0
14,2024/05/03 23:00,85.531667,12.973333,26,13,27,11.8,0
14,2024/05/04 02:00,85.853333,13.625,26,13,30,11.8,0
14,2024/05/13 20:00,91.725,21.076667,194,17,185,9.7,0
14,2024/05/13 23:00,91.23649,20.389098,219,16.9,217.2,9.7,0
14,2024/05/14 02:00,90.68,19.785,219,16,222,9.7,0
14,2024/05/14 05:00,90.141667,19.178333,219,16,220,9.7,0
14,2024/05/14 08:00,89.51,18.465,219,16,220,9.7,0
14,2024/05/14 11:00,88.97,17.855,219,16,218,9.7,0
14,2024/05/14 14:00,88.415,17.236667,219,17,225,9.7,0
14,2024/05/14 17:00,87.853333,16.601667,219,17,220,9.7,0
14,2024/05/14 20:00,87.286667,15.955,219,17,220,9.7,0
14,2024/05/14 23:00,86.725,15.285,219,16,210,9.7,0
14,2024/05/15 02:00,86.311667,14.466667,219,17,204,9.7,0
14,2024/05/15 05:00,85.935,13.745,219,17,208,9.7,0
14,2024/05/15 08:00,85.523333,12.96,219,16,207,9.7,0
14,2024/05/15 11:00,85.125,12.196667,219,16,206,9.7,0
14,2024/05/15 14:00,84.771667,11.48,219,16,208,9.7,0
14,2024/05/15 17:00,84.388333,10.75,219,16,206,9.7,0
14,2024/05/15 20:00,84.03,10.043333,219,16,207,9.7,0
14,2024/05/15 23:00,83.645,9.291667,219,16,206,9.7,0
14,2024/05/16 02:00,83.261667,8.536667,219,17,209,9.7,0
14,2024/05/16 05:00,82.871667,7.788333,219,16,205,9.7,0
14,2024/05/16 08:00,82.486667,7.008333,219,17,205,9.7,0
14,2024/05/16 11:00,82.107463,6.262728,207,17.4,206.9,9.7,0
14,2024/05/16 14:00,81.671667,5.421667,207,17,242,9.7,0
14,2024/05/16 17:00,80.896667,5.381667,207,17,269,9.7,0
14,2024/05/16 20:00,80.006667,5.37,207,17,278,9.7,0
14,2024/05/16 23:00,79.185,5.75,207,17,300,9.7,0
14,2024/05/17 02:00,78.41,6.125,207,17,287,9.7,0
14,2024/05/17 05:00,77.63202,6.49445,291,17,288,9.7,0
14,2024/05/17 08:00,76.875,6.843333,291,16,297,9.7,0
14,2024/05/17 11:00,76.295,7.425,291,16,331,9.7,0
14,2024/05/17 14:00,75.880072,8.153548,333,17.3,335.2,9.7,0
14,2024/05/17 17:00,75.39,8.863333,333,17,326,9.7,0
14,2024/05/17 20:00,74.896667,9.581667,333,16,323,9.7,0
14,2024/05/17 23:00,74.441667,10.251667,333,17,325,9.7,0
14,2024/05/18 02:00,73.958333,10.948333,333,16,312,9.7,0
14,2024/05/18 05:00,73.377202,11.534147,312,16.7,312.5,9.7,0
14,2024/05/18 08:00,72.763333,12.056667,312,16,313,9.7,0
14,2024/05/29 05:00,52.218273,26.089983,72,15.3,74.4,11.6,0
14,2024/05/29 08:00,53.05129,26.197552,100,15.6,98.2,11.6,0
14,2024/05/29 11:00,53.905713,26.19159,89,14.9,88.1,11.6,0
14,2024/05/29 14:00,54.757878,26.168582,87,15.5,84.7,11.6,0
14,2024/05/29 17:00,55.60573,26.21228,90,16.3,88,11.6,0
14,2024/05/29 20:00,56.391027,26.509608,71,14,65.9,11.6,0
14,2024/05/29 23:00,56.782662,26.001092,154,14.7,152.9,11.6,0
14,2024/05/30 02:00,57.043147,25.265283,163,15.2,162.7,11.6,0
14,2024/05/30 05:00,57.845523,25.014138,108,15.6,108.1,11.6,0
14,2024/05/30 08:00,58.673373,24.783805,108,15,105.8,11.6,0
14,2024/05/30 11:00,59.488055,24.554937,105,16.4,107,11.6,0
14,2024/05/30 14:00,60.359995,24.30457,100,15.9,103.4,11.6,0
14,2024/05/30 17:00,61.208623,24.134918,92,16,90.3,11.6,0
14,2024/05/30 20:00,62.094758,24.148975,91,16.9,88.3,11.6,0
14,2024/06/03 14:00,67.032998,24.518708,201,6.3,199.6,9.3,0
14,2024/06/03 17:00,66.349245,24.331467,255,13.2,255,9.3,0
14,2024/06/03 20:00,65.664858,24.217477,265,12.6,265.3,9.3,0
14,2024/06/03 23:00,64.924385,24.208148,267,14.3,269.7,9.3,0
14,2024/06/04 02:00,64.141777,24.200058,271,13.8,269.8,9.3,0
14,2024/06/04 05:00,63.409332,24.182343,265,13.4,264.7,9.3,0
14,2024/06/04 08:00,62.671322,24.198367,269,13.5,270.5,9.3,0
14,2024/06/04 11:00,61.926928,24.194667,267,13.7,270.4,9.3,0
14,2024/06/04 14:00,61.166353,24.197565,266,13.5,272.5,9.3,0
14,2024/06/04 17:00,60.447172,24.363932,291,12.8,287.5,9.3,0
14,2024/06/04 20:00,59.782643,24.563553,290,12.5,289.4,9.3,0
14,2024/06/04 23:00,59.135042,24.75613,287,12.3,289.2,9.3,0
